ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2040	"ENSDARG00000070917"	"kitlga"	chr25	-	18127577	18127869	18127577	18127733	18127818	18127869
2041	"ENSDARG00000045644"	"ca12"	chr25	+	26808515	26808742	26808515	26808597	26808688	26808742
2042	"ENSDARG00000088383"	"cox5aa"	chr25	-	29075144	29075527	29075144	29075302	29075395	29075527
2043	"ENSDARG00000088383"	"cox5aa"	chr25	-	29075395	29075794	29075395	29075524	29075673	29075794
2044	"ENSDARG00000104034"	"arid3b"	chr25	-	28995302	28995775	28995302	28995392	28995478	28995775
2045	"ENSDARG00000045824"	"zgc:101783"	chr25	+	19737035	19737273	19737035	19737150	19737250	19737273
2046	"ENSDARG00000045824"	"zgc:101783"	chr25	+	19737035	19737273	19737035	19737150	19737260	19737273
2047	"ENSDARG00000045824"	"zgc:101783"	chr25	+	19737250	19737721	19737250	19737309	19737648	19737721
2048	"ENSDARG00000045824"	"zgc:101783"	chr25	+	19739273	19739728	19739273	19739358	19739439	19739728
2049	"ENSDARG00000045824"	"zgc:101783"	chr25	+	19739439	19739728	19739439	19739566	19739664	19739728
2050	"ENSDARG00000089207"	"ankrd27"	chr25	+	36414341	36414697	36414341	36414452	36414543	36414697
2051	"ENSDARG00000089207"	"ankrd27"	chr25	+	36414341	36414697	36414341	36414452	36414583	36414697
2052	"ENSDARG00000089207"	"ankrd27"	chr25	+	36417724	36418157	36417724	36417775	36418091	36418157
2053	"ENSDARG00000028159"	"tead1a"	chr25	+	16356225	16356656	16356225	16356269	16356550	16356656
2054	"ENSDARG00000004785"	"cops2"	chr25	-	32368833	32369067	32368833	32368892	32368986	32369067
2055	"ENSDARG00000017446"	"camk1db"	chr25	-	7993551	7993837	7993551	7993580	7993690	7993837
2056	"ENSDARG00000017446"	"camk1db"	chr25	-	7993690	7994007	7993690	7993841	7993924	7994007
2057	"ENSDARG00000045785"	NA	chr25	+	17932178	17932586	17932178	17932295	17932377	17932586
2058	"ENSDARG00000075725"	"cep152"	chr25	-	32321212	32321392	32321212	32321218	32321328	32321392
2059	"ENSDARG00000017444"	"hal"	chr25	-	7965989	7966479	7965989	7966129	7966344	7966479
2060	"ENSDARG00000017444"	"hal"	chr25	-	7969351	7969526	7969351	7969389	7969480	7969526
2061	"ENSDARG00000019117"	"parvb"	chr25	+	5054312	5054640	5054312	5054451	5054526	5054640
2062	"ENSDARG00000045641"	"usp3"	chr25	-	26740502	26740943	26740502	26740616	26740691	26740943
2063	"ENSDARG00000045641"	"usp3"	chr25	-	26740502	26740943	26740502	26740616	26740888	26740943
2064	"ENSDARG00000045641"	"usp3"	chr25	-	26740691	26740943	26740691	26740810	26740888	26740943
2065	"ENSDARG00000074226"	"zgc:158398"	chr25	-	3754427	3754708	3754427	3754500	3754573	3754708
2066	"ENSDARG00000054323"	"pparab"	chr25	+	2253042	2253502	2253042	2253286	2253360	2253502
2067	"ENSDARG00000054323"	"pparab"	chr25	+	2253042	2253502	2253042	2253286	2253400	2253502
2068	"ENSDARG00000020395"	"mical2b"	chr25	+	16230802	16231036	16230802	16230824	16230934	16231036
2069	"ENSDARG00000020395"	"mical2b"	chr25	+	16239426	16239732	16239426	16239542	16239620	16239732
2070	"ENSDARG00000020395"	"mical2b"	chr25	+	16239426	16239732	16239426	16239542	16239622	16239732
2071	"ENSDARG00000020395"	"mical2b"	chr25	+	16248580	16249070	16248580	16248681	16248774	16249070
2072	"ENSDARG00000020395"	"mical2b"	chr25	+	16248774	16249070	16248774	16248843	16248923	16249070
2073	"ENSDARG00000079773"	"nox5"	chr25	-	7933437	7933741	7933437	7933482	7933570	7933741
2074	"ENSDARG00000086458"	"hdac10"	chr25	+	5018284	5018590	5018284	5018414	5018493	5018590
2075	"ENSDARG00000038845"	"ldhd"	chr25	-	13484663	13484982	13484663	13484792	13484885	13484982
2076	"ENSDARG00000028539"	"morc2"	chr25	-	3724258	3724641	3724258	3724387	3724506	3724641
2077	"ENSDARG00000028539"	"morc2"	chr25	-	3733745	3734114	3733745	3733875	3733954	3734114
2078	"ENSDARG00000039878"	"ambra1b"	chr25	-	7906263	7906666	7906263	7906452	7906552	7906666
2079	"ENSDARG00000039878"	"ambra1b"	chr25	-	7906263	7906666	7906263	7906452	7906567	7906666
2080	"ENSDARG00000039878"	"ambra1b"	chr25	-	7906552	7906882	7906552	7906666	7906781	7906882
2081	"ENSDARG00000039878"	"ambra1b"	chr25	-	7906552	7906882	7906552	7906678	7906781	7906882
2082	"ENSDARG00000079374"	"tjp1b"	chr25	+	32220519	32220905	32220519	32220623	32220736	32220905
2083	"ENSDARG00000079374"	"tjp1b"	chr25	+	32234029	32234510	32234029	32234154	32234404	32234510
2084	"ENSDARG00000079374"	"tjp1b"	chr25	+	32234029	32234510	32234029	32234161	32234404	32234510
2085	"ENSDARG00000046030"	"zgc:110339"	chr25	+	10549310	10549737	10549310	10549498	10549557	10549737
2086	"ENSDARG00000046030"	"zgc:110339"	chr25	+	10549310	10549737	10549310	10549498	10549574	10549737
2087	"ENSDARG00000102820"	"cib2"	chr25	-	25669904	25670338	25669904	25669999	25670190	25670338
2088	"ENSDARG00000007950"	"itga11b"	chr25	-	1394970	1395434	1394970	1395115	1395289	1395434
2089	"ENSDARG00000097662"	"tesmin"	chr25	-	10521452	10521661	10521452	10521512	10521617	10521661
2090	"ENSDARG00000099768"	"si:ch211-272n13.3"	chr25	-	3623385	3623595	3623385	3623456	3623538	3623595
2091	"ENSDARG00000099768"	"si:ch211-272n13.3"	chr25	-	3623402	3623847	3623402	3623613	3623700	3623847
2092	"ENSDARG00000099768"	"si:ch211-272n13.3"	chr25	-	3626735	3626907	3626735	3626756	3626862	3626907
2093	"ENSDARG00000099768"	"si:ch211-272n13.3"	chr25	-	3626735	3627130	3626735	3626907	3626981	3627130
2094	"ENSDARG00000061719"	"washc4"	chr25	-	28719773	28720141	28719773	28719870	28719947	28720141
2095	"ENSDARG00000061719"	"washc4"	chr25	-	28750152	28750497	28750152	28750277	28750373	28750497
2096	"ENSDARG00000006899"	"far1"	chr25	+	16111566	16111901	16111566	16111719	16111833	16111901
2097	"ENSDARG00000076025"	"dgkzb"	chr25	+	7825716	7825996	7825716	7825776	7825879	7825996
2098	"ENSDARG00000076025"	"dgkzb"	chr25	+	7841703	7842160	7841703	7841815	7841966	7842160
2099	"ENSDARG00000016239"	"psmd13"	chr25	+	10494023	10494341	10494023	10494075	10494224	10494341
2100	"ENSDARG00000077607"	"dus2"	chr25	-	36256380	36256827	36256380	36256467	36256554	36256827
2101	"ENSDARG00000077607"	"dus2"	chr25	-	36256554	36256827	36256554	36256625	36256745	36256827
2102	"ENSDARG00000077607"	"dus2"	chr25	-	36258280	36258497	36258280	36258347	36258436	36258497
2103	"ENSDARG00000021378"	"phf21ab"	chr25	-	7723492	7723871	7723492	7723692	7723848	7723871
2104	"ENSDARG00000061802"	"cnot2"	chr25	+	28693201	28693570	28693201	28693344	28693444	28693570
2105	"ENSDARG00000051925"	"cyb5r2"	chr25	-	16053592	16053811	16053592	16053636	16053738	16053811
2106	"ENSDARG00000104940"	"ciao2a"	chr25	+	1131419	1131713	1131419	1131452	1131603	1131713
2107	"ENSDARG00000018566"	"flnca"	chr25	+	35036729	35037224	35036729	35036990	35037086	35037224
2108	"ENSDARG00000052115"	"ehf"	chr25	+	10430148	10430392	10430148	10430205	10430324	10430392
2109	"ENSDARG00000012603"	"eif3ja"	chr25	-	31904524	31904842	31904524	31904598	31904683	31904842
2110	"ENSDARG00000012603"	"eif3ja"	chr25	-	31904755	31905055	31904755	31904842	31904937	31905055
2111	"ENSDARG00000097988"	NA	chr25	-	31904683	31905052	31904683	31904848	31904937	31905052
2112	"ENSDARG00000062204"	"sigirr"	chr25	+	22140919	22141323	22140919	22141066	22141145	22141323
2113	"ENSDARG00000099685"	"gnb5a"	chr25	+	4843152	4843483	4843152	4843229	4843352	4843483
2114	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16008483	16008937	16008483	16008576	16008808	16008937
2115	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16010747	16011018	16010747	16010833	16010906	16011018
2116	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16016611	16016878	16016611	16016679	16016803	16016878
2117	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16027663	16027917	16027663	16027696	16027781	16027917
2118	"ENSDARG00000029168"	"ppfibp2b"	chr25	+	16040275	16040590	16040275	16040377	16040524	16040590
2119	"ENSDARG00000021370"	"actr6"	chr25	-	19591525	19591806	19591525	19591661	19591746	19591806
2120	"ENSDARG00000089255"	"kcnj11l"	chr25	-	7683006	7683304	7683006	7683111	7683238	7683304
2121	"ENSDARG00000089255"	"kcnj11l"	chr25	-	7683006	7683304	7683006	7683147	7683238	7683304
2122	"ENSDARG00000023694"	"spon1b"	chr25	+	15789476	15789804	15789476	15789644	15789732	15789804
2123	"ENSDARG00000062195"	"fbxo31"	chr25	-	21866332	21866734	21866332	21866442	21866520	21866734
2124	"ENSDARG00000062195"	"fbxo31"	chr25	-	21866520	21866734	21866520	21866595	21866726	21866734
2125	"ENSDARG00000098497"	"hrasa"	chr25	-	25416015	25416439	25416015	25416061	25416297	25416439
2126	"ENSDARG00000025218"	"myo5ab"	chr25	-	7624668	7624977	7624668	7624788	7624863	7624977
2127	"ENSDARG00000025218"	"myo5ab"	chr25	-	7635791	7636219	7635791	7635834	7636078	7636219
2128	"ENSDARG00000024229"	"ubl7a"	chr25	-	31747423	31747729	31747423	31747600	31747682	31747729
2129	"ENSDARG00000071087"	"slc35b4"	chr25	+	3351034	3351372	3351034	3351199	3351311	3351372
2130	"ENSDARG00000016598"	"ckmt1"	chr25	+	21843012	21843444	21843012	21843129	21843318	21843444
2131	"ENSDARG00000034256"	"cdk10"	chr25	-	34963013	34963197	34963013	34963073	34963168	34963197
2132	"ENSDARG00000034256"	"cdk10"	chr25	-	34972802	34973205	34972802	34972894	34972985	34973205
2133	"ENSDARG00000073843"	"myo9ab"	chr25	-	490438	490785	490438	490456	490716	490785
2134	"ENSDARG00000073843"	"myo9ab"	chr25	-	518087	518461	518087	518292	518421	518461
2135	"ENSDARG00000042107"	"cngb1b"	chr25	-	17510706	17511067	17510706	17510753	17510874	17511067
2136	"ENSDARG00000042107"	"cngb1b"	chr25	-	17513759	17514045	17513759	17513873	17513961	17514045
2137	"ENSDARG00000042107"	"cngb1b"	chr25	-	17516047	17516433	17516047	17516145	17516257	17516433
2138	"ENSDARG00000042107"	"cngb1b"	chr25	-	17534864	17535348	17534864	17535005	17535089	17535348
2139	"ENSDARG00000042107"	"cngb1b"	chr25	-	17541759	17542067	17541759	17541787	17541868	17542067
2140	"ENSDARG00000042107"	"cngb1b"	chr25	-	17541868	17542067	17541868	17541938	17542033	17542067
2141	"ENSDARG00000042107"	"cngb1b"	chr25	-	17546380	17546609	17546380	17546501	17546580	17546609
2142	"ENSDARG00000104702"	"cat"	chr25	+	7496758	7497052	7496758	7496839	7496926	7497052
2143	"ENSDARG00000101251"	"ldha"	chr25	+	25124400	25124812	25124400	25124555	25124677	25124812
2144	"ENSDARG00000073905"	"vwa5a"	chr25	+	252773	253200	252773	252928	253085	253200
2145	"ENSDARG00000062477"	"kiaa1549la"	chr25	+	15404809	15405302	15404809	15405142	15405230	15405302
2146	"ENSDARG00000062477"	"kiaa1549la"	chr25	+	15429926	15430272	15429926	15430060	15430190	15430272
2147	"ENSDARG00000062477"	"kiaa1549la"	chr25	+	15478072	15478516	15478072	15478230	15478435	15478516
2148	"ENSDARG00000052124"	"accs"	chr25	+	8934025	8934297	8934025	8934125	8934230	8934297
2149	"ENSDARG00000100953"	"si:dkeyp-93a5.2"	chr25	+	25094549	25094912	25094549	25094739	25094793	25094912
2150	"ENSDARG00000025566"	"slc25a3b"	chr25	+	3307053	3307388	3307053	3307203	3307360	3307388
2151	"ENSDARG00000070971"	"furinb"	chr25	-	8773243	8773719	8773243	8773423	8773598	8773719
2152	"ENSDARG00000022978"	"tmpob"	chr25	+	3301226	3301506	3301226	3301315	3301408	3301506
2153	"ENSDARG00000031774"	"pus7"	chr25	+	239895	240385	239895	239913	240103	240385
2154	"ENSDARG00000031774"	"pus7"	chr25	+	240103	240385	240103	240215	240308	240385
2155	"ENSDARG00000031774"	"pus7"	chr25	+	241956	242333	241956	242083	242154	242333
2156	"ENSDARG00000031774"	"pus7"	chr25	+	242512	242837	242512	242670	242745	242837
2157	"ENSDARG00000045554"	"snx20"	chr25	-	35960052	35960453	35960052	35960207	35960324	35960453
2158	"ENSDARG00000062469"	"hipk3a"	chr25	+	15338150	15338605	15338150	15338269	15338548	15338605
2159	"ENSDARG00000031198"	"hmg20a"	chr25	+	7321674	7322020	7321674	7321920	7322010	7322020
2160	"ENSDARG00000031198"	"hmg20a"	chr25	+	7330889	7331092	7330889	7330927	7331007	7331092
2161	"ENSDARG00000062781"	"glsl"	chr25	+	19509850	19510033	19509850	19509891	19509974	19510033
2162	"ENSDARG00000062781"	"glsl"	chr25	+	19509850	19510182	19509850	19510033	19510115	19510182
2163	"ENSDARG00000062781"	"glsl"	chr25	+	19509850	19510328	19509850	19510182	19510277	19510328
2164	"ENSDARG00000004174"	"cnot1"	chr25	+	17331047	17331252	17331047	17331114	17331197	17331252
2165	"ENSDARG00000004174"	"cnot1"	chr25	+	17336569	17337017	17336569	17336723	17336815	17337017
2166	"ENSDARG00000004174"	"cnot1"	chr25	+	17337797	17338276	17337797	17338108	17338197	17338276
2167	"ENSDARG00000004174"	"cnot1"	chr25	+	17340572	17341011	17340572	17340869	17340947	17341011
2168	"ENSDARG00000004174"	"cnot1"	chr25	+	17342819	17343227	17342819	17342874	17342982	17343227
2169	"ENSDARG00000004174"	"cnot1"	chr25	+	17344244	17344735	17344244	17344375	17344585	17344735
2170	"ENSDARG00000004174"	"cnot1"	chr25	+	17345422	17345755	17345422	17345466	17345622	17345755
2171	"ENSDARG00000030270"	"tnnt3a"	chr25	+	31412641	31412783	31412641	31412657	31412737	31412783
2172	"ENSDARG00000030270"	"tnnt3a"	chr25	+	31412641	31412996	31412641	31412783	31412879	31412996
2173	"ENSDARG00000030270"	"tnnt3a"	chr25	+	31416375	31416804	31416375	31416508	31416691	31416804
2174	"ENSDARG00000030270"	"tnnt3a"	chr25	+	31416691	31416963	31416691	31416804	31416879	31416963
2175	"ENSDARG00000030270"	"tnnt3a"	chr25	+	31416703	31417098	31416703	31416963	31417057	31417098
2176	"ENSDARG00000030270"	"tnnt3a"	chr25	+	31416703	31417098	31416703	31416970	31417057	31417098
2177	"ENSDARG00000102643"	"chmp1a"	chr25	+	37435719	37436020	37435719	37435746	37435891	37436020
2178	"ENSDARG00000102643"	"chmp1a"	chr25	+	37435891	37436159	37435891	37435969	37436075	37436159
2179	"ENSDARG00000087697"	"lpl"	chr22	+	15628353	15628736	15628353	15628512	15628628	15628736
2180	"ENSDARG00000104014"	"mark1"	chr22	-	38342948	38343406	38342948	38342972	38343148	38343406
2181	"ENSDARG00000104014"	"mark1"	chr22	-	38343144	38343503	38343144	38343406	38343488	38343503
2182	"ENSDARG00000090462"	"mrpl20"	chr22	-	9697	10007	9697	9807	9896	10007
2183	"ENSDARG00000040401"	"slc25a20"	chr22	+	105977	106371	105977	106058	106243	106371
2184	"ENSDARG00000040401"	"slc25a20"	chr22	+	107674	108025	107674	107816	107907	108025
2185	"ENSDARG00000040401"	"slc25a20"	chr22	+	108124	108434	108124	108197	108314	108434
2186	"ENSDARG00000040401"	"slc25a20"	chr22	+	108314	108567	108314	108424	108558	108567
2187	"ENSDARG00000040401"	"slc25a20"	chr22	+	108314	108567	108314	108424	108564	108567
2188	"ENSDARG00000102414"	"myhz1.1"	chr22	-	272604	272982	272604	272788	272869	272982
2189	"ENSDARG00000102414"	"myhz1.1"	chr22	-	273157	273496	273157	273275	273369	273496
2190	"ENSDARG00000102414"	"myhz1.1"	chr22	-	274719	275101	274719	274962	275047	275101
2191	"ENSDARG00000100252"	"capzb"	chr22	+	404632	404956	404632	404746	404820	404956
2192	"ENSDARG00000009477"	"prkar2ab"	chr22	+	119369	119789	119369	119471	119610	119789
2193	"ENSDARG00000089893"	"tasora"	chr22	+	39007791	39008152	39007791	39007917	39007996	39008152
2194	"ENSDARG00000040854"	"tsg101a"	chr25	-	25138804	25139133	25138804	25138899	25139050	25139133
2195	"ENSDARG00000101814"	"lpar3"	chr22	+	24646338	24647790	24646338	24646743	24647026	24647790
2196	"ENSDARG00000075768"	"sdhb"	chr22	+	14078	14329	14078	14096	14212	14329
2197	"ENSDARG00000016415"	"dhtkd1"	chr25	-	8037830	8038166	8037830	8037913	8038003	8038166
2198	"ENSDARG00000016415"	"dhtkd1"	chr25	-	8038003	8038371	8038003	8038168	8038239	8038371
2199	"ENSDARG00000112287"	"zgc:66156"	chr22	-	260389	260782	260389	260527	260678	260782
2200	"ENSDARG00000112287"	"zgc:66156"	chr22	-	261193	261483	261193	261285	261368	261483
2201	"ENSDARG00000112287"	"zgc:66156"	chr22	-	261193	261606	261193	261483	261578	261606
2202	"ENSDARG00000079475"	"nckipsd"	chr22	+	101802	102265	101802	101993	102076	102265
2203	"ENSDARG00000099999"	"tcf3b"	chr22	-	20327060	20327383	20327060	20327157	20327249	20327383
2204	"ENSDARG00000099999"	"tcf3b"	chr22	-	20331017	20331291	20331017	20331144	20331250	20331291
2205	"ENSDARG00000099999"	"tcf3b"	chr22	-	20331017	20331483	20331017	20331291	20331410	20331483
2206	"ENSDARG00000099999"	"tcf3b"	chr22	-	20338105	20338307	20338105	20338111	20338210	20338307
2207	"ENSDARG00000086848"	"atad3"	chr22	-	5414	5833	5414	5484	5572	5833
2208	"ENSDARG00000086848"	"atad3"	chr22	-	5572	5833	5572	5632	5734	5833
2209	"ENSDARG00000105056"	"znf45l"	chr22	+	1352191	1352650	1352191	1352378	1352581	1352650
2210	"ENSDARG00000099757"	"wdr47b"	chr22	+	24584829	24585259	24584829	24584987	24585089	24585259
2211	"ENSDARG00000098149"	"uts2d"	chr22	-	24311505	24311810	24311505	24311590	24311750	24311810
2212	"ENSDARG00000053973"	"fetub"	chr22	+	37891199	37891486	37891199	37891312	37891398	37891486
2213	"ENSDARG00000071424"	"ap3d1"	chr22	-	22179014	22179278	22179014	22179035	22179230	22179278
2214	"ENSDARG00000071424"	"ap3d1"	chr22	-	22209683	22209878	22209683	22209750	22209829	22209878
2215	"ENSDARG00000112931"	"ndufaf3"	chr22	-	90326	90658	90326	90453	90559	90658
2216	"ENSDARG00000112931"	"ndufaf3"	chr22	-	90326	90658	90326	90453	90571	90658
2217	"ENSDARG00000112931"	"ndufaf3"	chr22	-	90571	90957	90571	90658	90890	90957
2218	"ENSDARG00000112931"	"ndufaf3"	chr22	-	90571	90957	90571	90660	90890	90957
2219	"ENSDARG00000112931"	"ndufaf3"	chr22	-	94217	94519	94217	94352	94490	94519
2220	"ENSDARG00000055715"	"capn8"	chr22	+	26432400	26432842	26432400	26432469	26432808	26432842
2221	"ENSDARG00000103576"	NA	chr22	+	35933019	35933392	35933019	35933087	35933182	35933392
2222	"ENSDARG00000104185"	"AL831726.2"	chr22	-	30757561	30757833	30757561	30757623	30757722	30757833
2223	"ENSDARG00000002215"	"rtca"	chr22	-	16287223	16287694	16287223	16287365	16287454	16287694
2224	"ENSDARG00000002215"	"rtca"	chr22	-	16287454	16287694	16287454	16287513	16287592	16287694
2225	"ENSDARG00000057016"	"cdc14ab"	chr22	-	16203847	16204281	16203847	16203957	16204125	16204281
2226	"ENSDARG00000062479"	"vcam1b"	chr22	-	16179863	16180467	16179863	16180158	16180421	16180467
2227	"ENSDARG00000042484"	"tle2a"	chr22	+	21657840	21658066	21657840	21657934	21658021	21658066
2228	"ENSDARG00000042484"	"tle2a"	chr22	+	21657840	21658224	21657840	21658066	21658153	21658224
2229	"ENSDARG00000042484"	"tle2a"	chr22	+	21661196	21661647	21661196	21661302	21661397	21661647
2230	"ENSDARG00000068478"	"gpx4a"	chr22	-	17590004	17590220	17590004	17590064	17590189	17590220
2231	"ENSDARG00000104210"	"si:ch73-173h19.3"	chr22	+	35078842	35079253	35078842	35078963	35079060	35079253
2232	"ENSDARG00000026183"	"polr2eb"	chr22	+	17609188	17609472	17609188	17609247	17609397	17609472
2233	"ENSDARG00000026183"	"polr2eb"	chr22	+	17609397	17609624	17609397	17609472	17609553	17609624
2234	"ENSDARG00000104609"	"crebbpa"	chr22	+	26767727	26768040	26767727	26767812	26767902	26768040
2235	"ENSDARG00000104609"	"crebbpa"	chr22	+	26774634	26775042	26774634	26774810	26774923	26775042
2236	"ENSDARG00000104609"	"crebbpa"	chr22	+	26774634	26775042	26774634	26774811	26774923	26775042
2237	"ENSDARG00000104609"	"crebbpa"	chr22	+	26781737	26782010	26781737	26781815	26781931	26782010
2238	"ENSDARG00000063031"	"rad54l2"	chr22	+	10618125	10618440	10618125	10618234	10618326	10618440
2239	"ENSDARG00000063031"	"rad54l2"	chr22	+	10635345	10635612	10635345	10635433	10635522	10635612
2240	"ENSDARG00000010481"	"bzw1a"	chr22	+	14119973	14120266	14119973	14120055	14120200	14120266
2241	"ENSDARG00000010481"	"bzw1a"	chr22	+	14119973	14120266	14119973	14120066	14120200	14120266
2242	"ENSDARG00000010481"	"bzw1a"	chr22	+	14119973	14120266	14119973	14120067	14120200	14120266
2243	"ENSDARG00000105212"	"cfhl1"	chr22	-	23705991	23706263	23705991	23706068	23706159	23706263
2244	"ENSDARG00000061735"	"hnrnpm"	chr22	+	17533288	17534007	17533288	17533464	17533945	17534007
2245	"ENSDARG00000061735"	"hnrnpm"	chr22	+	17535454	17535627	17535454	17535462	17535542	17535627
2246	"ENSDARG00000061735"	"hnrnpm"	chr22	+	17535454	17535627	17535454	17535462	17535543	17535627
2247	"ENSDARG00000061735"	"hnrnpm"	chr22	+	17537434	17537609	17537434	17537467	17537548	17537609
2248	"ENSDARG00000061735"	"hnrnpm"	chr22	+	17537434	17537794	17537434	17537609	17537695	17537794
2249	"ENSDARG00000061735"	"hnrnpm"	chr22	+	17537695	17537919	17537695	17537794	17537895	17537919
2250	"ENSDARG00000061735"	"hnrnpm"	chr22	+	17538835	17539112	17538835	17538962	17539046	17539112
2251	"ENSDARG00000076001"	"pip5k1ca"	chr22	-	17543606	17544097	17543606	17543966	17544051	17544097
2252	"ENSDARG00000076001"	"pip5k1ca"	chr22	-	17573831	17574035	17573831	17573902	17574003	17574035
2253	"ENSDARG00000079986"	"BX927329.1"	chr22	+	9365810	9366275	9365810	9365984	9366102	9366275
2254	"ENSDARG00000012572"	"polr3f"	chr22	-	25040761	25041095	25040761	25040900	25040982	25041095
2255	"ENSDARG00000092788"	"si:dkey-21e2.15"	chr22	+	19290500	19290937	19290500	19290546	19290685	19290937
2256	"ENSDARG00000063076"	"atrip"	chr22	+	10550274	10550672	10550274	10550361	10550545	10550672
2257	"ENSDARG00000063076"	"atrip"	chr22	+	10557372	10557775	10557372	10557405	10557632	10557775
